# scale_factor(a)       Density contrast    Growth_factor(D(z))
2.899992899992900330e-01 1.724932228249652670e-03 3.660015041822246018e-01
2.909992909992910048e-01 1.730709704026672010e-03 3.672273870256979600e-01
2.919992919992920322e-01 1.736484915917867102e-03 3.684527895108108408e-01
2.929992929992930040e-01 1.742257850734263078e-03 3.696777088390855170e-01
2.939992939992940313e-01 1.748028495286885935e-03 3.709021422120442057e-01
2.949992949992950031e-01 1.753796836386760588e-03 3.721260868312091241e-01
2.959992959992960304e-01 1.759562860844913904e-03 3.733495398981027114e-01
2.969992969992970022e-01 1.765326555472370362e-03 3.745724986142469626e-01
2.979992979992980295e-01 1.771087907080156395e-03 3.757949601811643725e-01
2.989992989992990013e-01 1.776846902479297134e-03 3.770169218003769918e-01
2.999992999993000287e-01 1.782603528480818794e-03 3.782383806734072595e-01
3.009993009993010005e-01 1.788357771736459210e-03 3.794593339679792621e-01
3.019993019993020278e-01 1.794109614283894696e-03 3.806797778727910586e-01
3.029993029993029996e-01 1.799859040351234948e-03 3.818997090413137063e-01
3.039993039993040269e-01 1.805606036271013284e-03 3.831191245735415807e-01
3.049993049993049987e-01 1.811350588375761506e-03 3.843380215694684465e-01
3.059993059993060260e-01 1.817092682998012283e-03 3.855563971290885683e-01
3.069993069993069978e-01 1.822832306470297849e-03 3.867742483523959329e-01
3.079993079993080252e-01 1.828569445125150872e-03 3.879915723393846383e-01
3.089993089993089970e-01 1.834304085295103588e-03 3.892083661900487268e-01
3.099993099993100243e-01 1.840036213312688665e-03 3.904246270043823519e-01
3.109993109993109961e-01 1.845765815510437904e-03 3.916403518823794450e-01
3.119993119993120234e-01 1.851492878220884625e-03 3.928555379240341594e-01
3.129993129993129952e-01 1.857217387776560411e-03 3.940701822293405376e-01
3.139993139993140225e-01 1.862939330509998364e-03 3.952842818982927331e-01
3.149993149993149943e-01 1.868658692753730286e-03 3.964978340308846216e-01
3.159993159993160217e-01 1.874375460840289062e-03 3.977108357271104677e-01
3.169993169993169935e-01 1.880089621102206711e-03 3.989232840869642582e-01
3.179993179993180208e-01 1.885801159872016334e-03 4.001351762104400911e-01
3.189993189993189926e-01 1.891510063482249298e-03 4.013465091975318977e-01
3.199993199993200199e-01 1.897216318265439140e-03 4.025572801482339980e-01
